"initial_alias","converted_alias","name","description","namespace"
"GO:0045202","ENSMUSG00000037994","Slc9b2","solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2 [Source:MGI Symbol;Acc:MGI:2140077]","GO"
"GO:0045202","ENSMUSG00000037995","Igsf9","immunoglobulin superfamily, member 9 [Source:MGI Symbol;Acc:MGI:2135283]","GO"
"GO:0045202","ENSMUSG00000038026","Kcnj9","potassium inwardly-rectifying channel, subfamily J, member 9 [Source:MGI Symbol;Acc:MGI:108007]","GO"
"GO:0045202","ENSMUSG00000038077","Kcna6","potassium voltage-gated channel, shaker-related, subfamily, member 6 [Source:MGI Symbol;Acc:MGI:96663]","GO"
"GO:0045202","ENSMUSG00000038128","Camk4","calcium/calmodulin-dependent protein kinase IV [Source:MGI Symbol;Acc:MGI:88258]","GO"
"GO:0045202","ENSMUSG00000038216","Pnmt","phenylethanolamine-N-methyltransferase [Source:MGI Symbol;Acc:MGI:97724]","GO"
"GO:0045202","ENSMUSG00000038257","Glra3","glycine receptor, alpha 3 subunit [Source:MGI Symbol;Acc:MGI:95749]","GO"
"GO:0045202","ENSMUSG00000038453","Srcin1","SRC kinase signaling inhibitor 1 [Source:MGI Symbol;Acc:MGI:1933179]","GO"
"GO:0045202","ENSMUSG00000038459","Abhd17c","abhydrolase domain containing 17C [Source:MGI Symbol;Acc:MGI:1917428]","GO"
"GO:0045202","ENSMUSG00000038467","Chmp4b","charged multivesicular body protein 4B [Source:MGI Symbol;Acc:MGI:1922858]","GO"
"GO:0045202","ENSMUSG00000038473","Nos1ap","nitric oxide synthase 1 (neuronal) adaptor protein [Source:MGI Symbol;Acc:MGI:1917979]","GO"
"GO:0045202","ENSMUSG00000038486","Sv2a","synaptic vesicle glycoprotein 2 a [Source:MGI Symbol;Acc:MGI:1927139]","GO"
"GO:0045202","ENSMUSG00000038524","Fchsd1","FCH and double SH3 domains 1 [Source:MGI Symbol;Acc:MGI:2441771]","GO"
"GO:0045202","ENSMUSG00000038587","Akap12","A kinase (PRKA) anchor protein (gravin) 12 [Source:MGI Symbol;Acc:MGI:1932576]","GO"
"GO:0045202","ENSMUSG00000038665","Dgki","diacylglycerol kinase, iota [Source:MGI Symbol;Acc:MGI:2443430]","GO"
"GO:0045202","ENSMUSG00000038668","Lpar1","lysophosphatidic acid receptor 1 [Source:MGI Symbol;Acc:MGI:108429]","GO"
"GO:0045202","ENSMUSG00000038676","Ucn","urocortin [Source:MGI Symbol;Acc:MGI:1276123]","GO"
"GO:0045202","ENSMUSG00000038738","Shank1","SH3 and multiple ankyrin repeat domains 1 [Source:MGI Symbol;Acc:MGI:3613677]","GO"
"GO:0045202","ENSMUSG00000038845","Phb","prohibitin [Source:MGI Symbol;Acc:MGI:97572]","GO"
"GO:0045202","ENSMUSG00000038900","Rpl12","ribosomal protein L12 [Source:MGI Symbol;Acc:MGI:98002]","GO"
"GO:0045202","ENSMUSG00000038976","Ppp1r9b","protein phosphatase 1, regulatory subunit 9B [Source:MGI Symbol;Acc:MGI:2387581]","GO"
"GO:0045202","ENSMUSG00000039001","Rps21","ribosomal protein S21 [Source:MGI Symbol;Acc:MGI:1913731]","GO"
"GO:0045202","ENSMUSG00000039059","Hrh3","histamine receptor H3 [Source:MGI Symbol;Acc:MGI:2139279]","GO"
"GO:0045202","ENSMUSG00000039106","Htr5a","5-hydroxytryptamine (serotonin) receptor 5A [Source:MGI Symbol;Acc:MGI:96283]","GO"
"GO:0045202","ENSMUSG00000039110","Mycbpap","MYCBP associated protein [Source:MGI Symbol;Acc:MGI:2388726]","GO"
"GO:0045202","ENSMUSG00000039114","Nrn1","neuritin 1 [Source:MGI Symbol;Acc:MGI:1915654]","GO"
"GO:0045202","ENSMUSG00000039137","Whrn","whirlin [Source:MGI Symbol;Acc:MGI:2682003]","GO"
"GO:0045202","ENSMUSG00000039166","Akap7","A kinase (PRKA) anchor protein 7 [Source:MGI Symbol;Acc:MGI:1859150]","GO"
"GO:0045202","ENSMUSG00000039176","Polg","polymerase (DNA directed), gamma [Source:MGI Symbol;Acc:MGI:1196389]","GO"
"GO:0045202","ENSMUSG00000039206","Daglb","diacylglycerol lipase, beta [Source:MGI Symbol;Acc:MGI:2442032]","GO"
"GO:0045202","ENSMUSG00000039358","Drd5","dopamine receptor D5 [Source:MGI Symbol;Acc:MGI:94927]","GO"
"GO:0045202","ENSMUSG00000039361","Picalm","phosphatidylinositol binding clathrin assembly protein [Source:MGI Symbol;Acc:MGI:2385902]","GO"
"GO:0045202","ENSMUSG00000039419","Cntnap2","contactin associated protein-like 2 [Source:MGI Symbol;Acc:MGI:1914047]","GO"
"GO:0045202","ENSMUSG00000039474","Wfs1","wolframin ER transmembrane glycoprotein [Source:MGI Symbol;Acc:MGI:1328355]","GO"
"GO:0045202","ENSMUSG00000039488","Cntn5","contactin 5 [Source:MGI Symbol;Acc:MGI:3042287]","GO"
"GO:0045202","ENSMUSG00000039536","Stau1","staufen double-stranded RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1338864]","GO"
"GO:0045202","ENSMUSG00000039577","Nphp4","nephronophthisis 4 (juvenile) homolog (human) [Source:MGI Symbol;Acc:MGI:2384210]","GO"
"GO:0045202","ENSMUSG00000039579","Grin3a","glutamate receptor ionotropic, NMDA3A [Source:MGI Symbol;Acc:MGI:1933206]","GO"
"GO:0045202","ENSMUSG00000039585","Myo9a","myosin IXa [Source:MGI Symbol;Acc:MGI:107735]","GO"
"GO:0045202","ENSMUSG00000039652","Cpeb3","cytoplasmic polyadenylation element binding protein 3 [Source:MGI Symbol;Acc:MGI:2443075]","GO"
"GO:0045202","ENSMUSG00000039671","Zmynd8","zinc finger, MYND-type containing 8 [Source:MGI Symbol;Acc:MGI:1918025]","GO"
"GO:0045202","ENSMUSG00000039683","Sdk1","sidekick cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:2444413]","GO"
"GO:0045202","ENSMUSG00000039713","Plekhg5","pleckstrin homology domain containing, family G (with RhoGef domain) member 5 [Source:MGI Symbol;Acc:MGI:2652860]","GO"
"GO:0045202","ENSMUSG00000039714","Cplx3","complexin 3 [Source:MGI Symbol;Acc:MGI:2384571]","GO"
"GO:0045202","ENSMUSG00000039728","Slc6a5","solute carrier family 6 (neurotransmitter transporter, glycine), member 5 [Source:MGI Symbol;Acc:MGI:105090]","GO"
"GO:0045202","ENSMUSG00000039809","Gabbr2","gamma-aminobutyric acid (GABA) B receptor, 2 [Source:MGI Symbol;Acc:MGI:2386030]","GO"
"GO:0045202","ENSMUSG00000039913","Pak7","p21 (RAC1) activated kinase 7 [Source:MGI Symbol;Acc:MGI:1920334]","GO"
"GO:0045202","ENSMUSG00000039943","Plcb4","phospholipase C, beta 4 [Source:MGI Symbol;Acc:MGI:107464]","GO"
"GO:0045202","ENSMUSG00000039952","Dag1","dystroglycan 1 [Source:MGI Symbol;Acc:MGI:101864]","GO"
"GO:0045202","ENSMUSG00000039953","Clstn1","calsyntenin 1 [Source:MGI Symbol;Acc:MGI:1929895]","GO"
"GO:0045202","ENSMUSG00000039959","Hip1","huntingtin interacting protein 1 [Source:MGI Symbol;Acc:MGI:1099804]","GO"
"GO:0045202","ENSMUSG00000040003","Magi2","membrane associated guanylate kinase, WW and PDZ domain containing 2 [Source:MGI Symbol;Acc:MGI:1354953]","GO"
"GO:0045202","ENSMUSG00000040028","Elavl1","ELAV (embryonic lethal, abnormal vision)-like 1 (Hu antigen R) [Source:MGI Symbol;Acc:MGI:1100851]","GO"
"GO:0045202","ENSMUSG00000040118","Cacna2d1","calcium channel, voltage-dependent, alpha2/delta subunit 1 [Source:MGI Symbol;Acc:MGI:88295]","GO"
"GO:0045202","ENSMUSG00000040136","Abcc8","ATP-binding cassette, sub-family C (CFTR/MRP), member 8 [Source:MGI Symbol;Acc:MGI:1352629]","GO"
"GO:0045202","ENSMUSG00000040265","Dnm3","dynamin 3 [Source:MGI Symbol;Acc:MGI:1341299]","GO"
"GO:0045202","ENSMUSG00000040276","Pacsin1","protein kinase C and casein kinase substrate in neurons 1 [Source:MGI Symbol;Acc:MGI:1345181]","GO"
"GO:0045202","ENSMUSG00000040287","Stac3","SH3 and cysteine rich domain 3 [Source:MGI Symbol;Acc:MGI:3606571]","GO"
"GO:0045202","ENSMUSG00000040373","Cacng5","calcium channel, voltage-dependent, gamma subunit 5 [Source:MGI Symbol;Acc:MGI:2157946]","GO"
"GO:0045202","ENSMUSG00000040380","Cbln3","cerebellin 3 precursor protein [Source:MGI Symbol;Acc:MGI:1889286]","GO"
"GO:0045202","ENSMUSG00000040385","Ppp1ca","protein phosphatase 1 catalytic subunit alpha [Source:MGI Symbol;Acc:MGI:103016]","GO"
"GO:0045202","ENSMUSG00000040407","Akap9","A kinase (PRKA) anchor protein (yotiao) 9 [Source:MGI Symbol;Acc:MGI:2178217]","GO"
"GO:0045202","ENSMUSG00000040466","Blvrb","biliverdin reductase B (flavin reductase (NADPH)) [Source:MGI Symbol;Acc:MGI:2385271]","GO"
"GO:0045202","ENSMUSG00000040479","Dgkz","diacylglycerol kinase zeta [Source:MGI Symbol;Acc:MGI:1278339]","GO"
"GO:0045202","ENSMUSG00000040490","Lrfn2","leucine rich repeat and fibronectin type III domain containing 2 [Source:MGI Symbol;Acc:MGI:1917780]","GO"
"GO:0045202","ENSMUSG00000040495","Chrm4","cholinergic receptor, muscarinic 4 [Source:MGI Symbol;Acc:MGI:88399]","GO"
"GO:0045202","ENSMUSG00000040537","Adam22","a disintegrin and metallopeptidase domain 22 [Source:MGI Symbol;Acc:MGI:1340046]","GO"
"GO:0045202","ENSMUSG00000040560","Wdr7","WD repeat domain 7 [Source:MGI Symbol;Acc:MGI:1860197]","GO"
"GO:0045202","ENSMUSG00000040640","Erc2","ELKS/RAB6-interacting/CAST family member 2 [Source:MGI Symbol;Acc:MGI:1098749]","GO"
"GO:0045202","ENSMUSG00000040722","Scamp5","secretory carrier membrane protein 5 [Source:MGI Symbol;Acc:MGI:1928948]","GO"
"GO:0045202","ENSMUSG00000040724","Kcna2","potassium voltage-gated channel, shaker-related subfamily, member 2 [Source:MGI Symbol;Acc:MGI:96659]","GO"
"GO:0045202","ENSMUSG00000040797","Iqsec3","IQ motif and Sec7 domain 3 [Source:MGI Symbol;Acc:MGI:2677208]","GO"
"GO:0045202","ENSMUSG00000040867","Begain","brain-enriched guanylate kinase-associated [Source:MGI Symbol;Acc:MGI:3044626]","GO"
"GO:0045202","ENSMUSG00000040896","Kcnd3","potassium voltage-gated channel, Shal-related family, member 3 [Source:MGI Symbol;Acc:MGI:1928743]","GO"
"GO:0045202","ENSMUSG00000040907","Atp1a3","ATPase, Na+/K+ transporting, alpha 3 polypeptide [Source:MGI Symbol;Acc:MGI:88107]","GO"
"GO:0045202","ENSMUSG00000040952","Rps19","ribosomal protein S19 [Source:MGI Symbol;Acc:MGI:1333780]","GO"
"GO:0045202","ENSMUSG00000040972","Igsf21","immunoglobulin superfamily, member 21 [Source:MGI Symbol;Acc:MGI:2681842]","GO"
"GO:0045202","ENSMUSG00000040990","Sh3kbp1","SH3-domain kinase binding protein 1 [Source:MGI Symbol;Acc:MGI:1889583]","GO"
"GO:0045202","ENSMUSG00000041014","Nrg3","neuregulin 3 [Source:MGI Symbol;Acc:MGI:1097165]","GO"
"GO:0045202","ENSMUSG00000041078","Grid1","glutamate receptor, ionotropic, delta 1 [Source:MGI Symbol;Acc:MGI:95812]","GO"
"GO:0045202","ENSMUSG00000041115","Iqsec2","IQ motif and Sec7 domain 2 [Source:MGI Symbol;Acc:MGI:3528396]","GO"
"GO:0045202","ENSMUSG00000041189","Chrnb1","cholinergic receptor, nicotinic, beta polypeptide 1 (muscle) [Source:MGI Symbol;Acc:MGI:87890]","GO"
"GO:0045202","ENSMUSG00000041263","Rusc1","RUN and SH3 domain containing 1 [Source:MGI Symbol;Acc:MGI:1919546]","GO"
"GO:0045202","ENSMUSG00000041268","Dmxl2","Dmx-like 2 [Source:MGI Symbol;Acc:MGI:2444630]","GO"
"GO:0045202","ENSMUSG00000041308","Sntb2","syntrophin, basic 2 [Source:MGI Symbol;Acc:MGI:101771]","GO"
"GO:0045202","ENSMUSG00000041329","Atp1b2","ATPase, Na+/K+ transporting, beta 2 polypeptide [Source:MGI Symbol;Acc:MGI:88109]","GO"
"GO:0045202","ENSMUSG00000041380","Htr2c","5-hydroxytryptamine (serotonin) receptor 2C [Source:MGI Symbol;Acc:MGI:96281]","GO"
"GO:0045202","ENSMUSG00000041444","Arhgap32","Rho GTPase activating protein 32 [Source:MGI Symbol;Acc:MGI:2450166]","GO"
"GO:0045202","ENSMUSG00000041488","Stx3","syntaxin 3 [Source:MGI Symbol;Acc:MGI:103077]","GO"
"GO:0045202","ENSMUSG00000041556","Fbxo2","F-box protein 2 [Source:MGI Symbol;Acc:MGI:2446216]","GO"
"GO:0045202","ENSMUSG00000041592","Sdk2","sidekick cell adhesion molecule 2 [Source:MGI Symbol;Acc:MGI:2443847]","GO"
"GO:0045202","ENSMUSG00000041670","Rims1","regulating synaptic membrane exocytosis 1 [Source:MGI Symbol;Acc:MGI:2152971]","GO"
"GO:0045202","ENSMUSG00000041685","Fcho2","FCH domain only 2 [Source:MGI Symbol;Acc:MGI:3505790]","GO"
"GO:0045202","ENSMUSG00000041695","Kcnj2","potassium inwardly-rectifying channel, subfamily J, member 2 [Source:MGI Symbol;Acc:MGI:104744]","GO"
"GO:0045202","ENSMUSG00000041740","Rnf10","ring finger protein 10 [Source:MGI Symbol;Acc:MGI:1859162]","GO"
"GO:0045202","ENSMUSG00000041794","Myrip","myosin VIIA and Rab interacting protein [Source:MGI Symbol;Acc:MGI:2384407]","GO"
"GO:0045202","ENSMUSG00000041841","Rpl37","ribosomal protein L37 [Source:MGI Symbol;Acc:MGI:1914531]","GO"
"GO:0045202","ENSMUSG00000041890","Git2","GIT ArfGAP 2 [Source:MGI Symbol;Acc:MGI:1347053]","GO"
"GO:0045202","ENSMUSG00000041936","Agrn","agrin [Source:MGI Symbol;Acc:MGI:87961]","GO"
"GO:0045202","ENSMUSG00000042078","Svop","SV2 related protein [Source:MGI Symbol;Acc:MGI:1915916]","GO"
"GO:0045202","ENSMUSG00000042121","Ssh1","slingshot protein phosphatase 1 [Source:MGI Symbol;Acc:MGI:2686240]","GO"
"GO:0045202","ENSMUSG00000042228","Lyn","LYN proto-oncogene, Src family tyrosine kinase [Source:MGI Symbol;Acc:MGI:96892]","GO"
"GO:0045202","ENSMUSG00000042249","Grk3","G protein-coupled receptor kinase 3 [Source:MGI Symbol;Acc:MGI:87941]","GO"
"GO:0045202","ENSMUSG00000042388","Dlgap3","DLG associated protein 3 [Source:MGI Symbol;Acc:MGI:3039563]","GO"
"GO:0045202","ENSMUSG00000042429","Adora1","adenosine A1 receptor [Source:MGI Symbol;Acc:MGI:99401]","GO"
"GO:0045202","ENSMUSG00000042604","Kcna4","potassium voltage-gated channel, shaker-related subfamily, member 4 [Source:MGI Symbol;Acc:MGI:96661]","GO"
"GO:0045202","ENSMUSG00000042644","Itpr3","inositol 1,4,5-triphosphate receptor 3 [Source:MGI Symbol;Acc:MGI:96624]","GO"
"GO:0045202","ENSMUSG00000042671","Rgs8","regulator of G-protein signaling 8 [Source:MGI Symbol;Acc:MGI:108408]","GO"
"GO:0045202","ENSMUSG00000042700","Sipa1l1","signal-induced proliferation-associated 1 like 1 [Source:MGI Symbol;Acc:MGI:2443679]","GO"
"GO:0045202","ENSMUSG00000042751","Nmnat2","nicotinamide nucleotide adenylyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444155]","GO"
"GO:0045202","ENSMUSG00000042757","Tmem108","transmembrane protein 108 [Source:MGI Symbol;Acc:MGI:1932411]","GO"
"GO:0045202","ENSMUSG00000042846","Lrrtm3","leucine rich repeat transmembrane neuronal 3 [Source:MGI Symbol;Acc:MGI:2389177]","GO"
"GO:0045202","ENSMUSG00000042873","Lhfpl4","lipoma HMGIC fusion partner-like protein 4 [Source:MGI Symbol;Acc:MGI:3057108]","GO"
"GO:0045202","ENSMUSG00000042961","Egflam","EGF-like, fibronectin type III and laminin G domains [Source:MGI Symbol;Acc:MGI:2146149]","GO"
"GO:0045202","ENSMUSG00000042992","Borcs5","BLOC-1 related complex subunit 5 [Source:MGI Symbol;Acc:MGI:1915024]","GO"
"GO:0045202","ENSMUSG00000043051","Disc1","disrupted in schizophrenia 1 [Source:MGI Symbol;Acc:MGI:2447658]","GO"
"GO:0045202","ENSMUSG00000043079","Synpo","synaptopodin [Source:MGI Symbol;Acc:MGI:1099446]","GO"
"GO:0045202","ENSMUSG00000043411","Usp48","ubiquitin specific peptidase 48 [Source:MGI Symbol;Acc:MGI:2158502]","GO"
"GO:0045202","ENSMUSG00000043557","Mdga1","MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:MGI Symbol;Acc:MGI:1922012]","GO"
"GO:0045202","ENSMUSG00000043716","Rpl7","ribosomal protein L7 [Source:MGI Symbol;Acc:MGI:98073]","GO"
"GO:0045202","ENSMUSG00000043811","Rtn4r","reticulon 4 receptor [Source:MGI Symbol;Acc:MGI:2136886]","GO"
"GO:0045202","ENSMUSG00000043855","Olfr479","olfactory receptor 479 [Source:MGI Symbol;Acc:MGI:3030313]","GO"
"GO:0045202","ENSMUSG00000043991","Pura","purine rich element binding protein A [Source:MGI Symbol;Acc:MGI:103079]","GO"
"GO:0045202","ENSMUSG00000044014","Npy5r","neuropeptide Y receptor Y5 [Source:MGI Symbol;Acc:MGI:108082]","GO"
"GO:0045202","ENSMUSG00000044120","Olfr683","olfactory receptor 683 [Source:MGI Symbol;Acc:MGI:3030517]","GO"
"GO:0045202","ENSMUSG00000044147","Arf6","ADP-ribosylation factor 6 [Source:MGI Symbol;Acc:MGI:99435]","GO"
"GO:0045202","ENSMUSG00000044213","Olfr1094","olfactory receptor 1094 [Source:MGI Symbol;Acc:MGI:3030928]","GO"
"GO:0045202","ENSMUSG00000044288","Cnr1","cannabinoid receptor 1 (brain) [Source:MGI Symbol;Acc:MGI:104615]","GO"
"GO:0045202","ENSMUSG00000044359","P2ry4","pyrimidinergic receptor P2Y, G-protein coupled, 4 [Source:MGI Symbol;Acc:MGI:1926594]","GO"
"GO:0045202","ENSMUSG00000044475","Ascc1","activating signal cointegrator 1 complex subunit 1 [Source:MGI Symbol;Acc:MGI:1916340]","GO"
"GO:0045202","ENSMUSG00000044533","Rps2","ribosomal protein S2 [Source:MGI Symbol;Acc:MGI:105110]","GO"
"GO:0045202","ENSMUSG00000044548","Dact1","dishevelled-binding antagonist of beta-catenin 1 [Source:MGI Symbol;Acc:MGI:1891740]","GO"
"GO:0045202","ENSMUSG00000044667","Plppr4","phospholipid phosphatase related 4 [Source:MGI Symbol;Acc:MGI:106530]","GO"
"GO:0045202","ENSMUSG00000044708","Kcnj10","potassium inwardly-rectifying channel, subfamily J, member 10 [Source:MGI Symbol;Acc:MGI:1194504]","GO"
"GO:0045202","ENSMUSG00000044716","Dok7","docking protein 7 [Source:MGI Symbol;Acc:MGI:3584043]","GO"
"GO:0045202","ENSMUSG00000044988","Ucn3","urocortin 3 [Source:MGI Symbol;Acc:MGI:1932970]","GO"
"GO:0045202","ENSMUSG00000045005","Fzd5","frizzled class receptor 5 [Source:MGI Symbol;Acc:MGI:108571]","GO"
"GO:0045202","ENSMUSG00000045038","Prkce","protein kinase C, epsilon [Source:MGI Symbol;Acc:MGI:97599]","GO"
"GO:0045202","ENSMUSG00000045045","Lrfn4","leucine rich repeat and fibronectin type III domain containing 4 [Source:MGI Symbol;Acc:MGI:2385612]","GO"
"GO:0045202","ENSMUSG00000045078","Rnf216","ring finger protein 216 [Source:MGI Symbol;Acc:MGI:1344349]","GO"
"GO:0045202","ENSMUSG00000045103","Dmd","dystrophin, muscular dystrophy [Source:MGI Symbol;Acc:MGI:94909]","GO"
"GO:0045202","ENSMUSG00000045114","Prrt2","proline-rich transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:1916267]","GO"
"GO:0045202","ENSMUSG00000045128","Rpl18a","ribosomal protein L18A [Source:MGI Symbol;Acc:MGI:1924058]","GO"
"GO:0045202","ENSMUSG00000045136","Tubb2b","tubulin, beta 2B class IIB [Source:MGI Symbol;Acc:MGI:1920960]","GO"
"GO:0045202","ENSMUSG00000045318","Adra2c","adrenergic receptor, alpha 2c [Source:MGI Symbol;Acc:MGI:87936]","GO"
"GO:0045202","ENSMUSG00000045349","Sh2d5","SH2 domain containing 5 [Source:MGI Symbol;Acc:MGI:2446215]","GO"
"GO:0045202","ENSMUSG00000045427","Hnrnph2","heterogeneous nuclear ribonucleoprotein H2 [Source:MGI Symbol;Acc:MGI:1201779]","GO"
"GO:0045202","ENSMUSG00000045471","Hcrt","hypocretin [Source:MGI Symbol;Acc:MGI:1202306]","GO"
"GO:0045202","ENSMUSG00000045532","C1ql1","complement component 1, q subcomponent-like 1 [Source:MGI Symbol;Acc:MGI:1344400]","GO"
"GO:0045202","ENSMUSG00000045573","Penk","preproenkephalin [Source:MGI Symbol;Acc:MGI:104629]","GO"
"GO:0045202","ENSMUSG00000045589","Frrs1l","ferric-chelate reductase 1 like [Source:MGI Symbol;Acc:MGI:2442704]","GO"
"GO:0045202","ENSMUSG00000045613","Chrm2","cholinergic receptor, muscarinic 2, cardiac [Source:MGI Symbol;Acc:MGI:88397]","GO"
"GO:0045202","ENSMUSG00000045648","Vwc2l","von Willebrand factor C domain-containing protein 2-like [Source:MGI Symbol;Acc:MGI:2444069]","GO"
"GO:0045202","ENSMUSG00000045730","Adrb2","adrenergic receptor, beta 2 [Source:MGI Symbol;Acc:MGI:87938]","GO"
"GO:0045202","ENSMUSG00000045731","Pnoc","prepronociceptin [Source:MGI Symbol;Acc:MGI:105308]","GO"
"GO:0045202","ENSMUSG00000045875","Adra1a","adrenergic receptor, alpha 1a [Source:MGI Symbol;Acc:MGI:104773]","GO"
"GO:0045202","ENSMUSG00000045903","Npas4","neuronal PAS domain protein 4 [Source:MGI Symbol;Acc:MGI:2664186]","GO"
"GO:0045202","ENSMUSG00000045983","Eif4g1","eukaryotic translation initiation factor 4, gamma 1 [Source:MGI Symbol;Acc:MGI:2384784]","GO"
"GO:0045202","ENSMUSG00000046159","Chrm3","cholinergic receptor, muscarinic 3, cardiac [Source:MGI Symbol;Acc:MGI:88398]","GO"
"GO:0045202","ENSMUSG00000046182","Gsg1l","GSG1-like [Source:MGI Symbol;Acc:MGI:2685483]","GO"
"GO:0045202","ENSMUSG00000046447","Camk2n1","calcium/calmodulin-dependent protein kinase II inhibitor 1 [Source:MGI Symbol;Acc:MGI:1913509]","GO"
"GO:0045202","ENSMUSG00000046574","Prr12","proline rich 12 [Source:MGI Symbol;Acc:MGI:2679002]","GO"
"GO:0045202","ENSMUSG00000046699","Slitrk4","SLIT and NTRK-like family, member 4 [Source:MGI Symbol;Acc:MGI:2442509]","GO"
"GO:0045202","ENSMUSG00000046709","Mapk10","mitogen-activated protein kinase 10 [Source:MGI Symbol;Acc:MGI:1346863]","GO"
"GO:0045202","ENSMUSG00000046876","Atxn1","ataxin 1 [Source:MGI Symbol;Acc:MGI:104783]","GO"
"GO:0045202","ENSMUSG00000047085","Lrrc4b","leucine rich repeat containing 4B [Source:MGI Symbol;Acc:MGI:3027390]","GO"
"GO:0045202","ENSMUSG00000047126","Cltc","clathrin, heavy polypeptide (Hc) [Source:MGI Symbol;Acc:MGI:2388633]","GO"
"GO:0045202","ENSMUSG00000047139","Cd24a","CD24a antigen [Source:MGI Symbol;Acc:MGI:88323]","GO"
"GO:0045202","ENSMUSG00000047181","Samd14","sterile alpha motif domain containing 14 [Source:MGI Symbol;Acc:MGI:2384945]","GO"
"GO:0045202","ENSMUSG00000047187","Rab2a","RAB2A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1928750]","GO"
"GO:0045202","ENSMUSG00000047215","Rpl9","ribosomal protein L9 [Source:MGI Symbol;Acc:MGI:1298373]","GO"
"GO:0045202","ENSMUSG00000047225","Olfr684","olfactory receptor 684 [Source:MGI Symbol;Acc:MGI:3030518]","GO"
"GO:0045202","ENSMUSG00000047261","Gap43","growth associated protein 43 [Source:MGI Symbol;Acc:MGI:95639]","GO"
"GO:0045202","ENSMUSG00000047368","Abhd17b","abhydrolase domain containing 17B [Source:MGI Symbol;Acc:MGI:1917816]","GO"
"GO:0045202","ENSMUSG00000047414","Flrt2","fibronectin leucine rich transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:3603594]","GO"
"GO:0045202","ENSMUSG00000047454","Gphn","gephyrin [Source:MGI Symbol;Acc:MGI:109602]","GO"
"GO:0045202","ENSMUSG00000047495","Dlgap2","DLG associated protein 2 [Source:MGI Symbol;Acc:MGI:2443181]","GO"
"GO:0045202","ENSMUSG00000047507","Baiap3","BAI1-associated protein 3 [Source:MGI Symbol;Acc:MGI:2685783]","GO"
"GO:0045202","ENSMUSG00000047547","Cltb","clathrin, light polypeptide (Lcb) [Source:MGI Symbol;Acc:MGI:1921575]","GO"
"GO:0045202","ENSMUSG00000047714","Ppp1r2","protein phosphatase 1, regulatory inhibitor subunit 2 [Source:MGI Symbol;Acc:MGI:1914099]","GO"
"GO:0045202","ENSMUSG00000047728","Ly6g2","lymphocyte antigen 6 complex, locus G2 [Source:MGI Symbol;Acc:MGI:2385015]","GO"
"GO:0045202","ENSMUSG00000047854","Stx19","syntaxin 19 [Source:MGI Symbol;Acc:MGI:1915409]","GO"
"GO:0045202","ENSMUSG00000047879","Usp14","ubiquitin specific peptidase 14 [Source:MGI Symbol;Acc:MGI:1928898]","GO"
"GO:0045202","ENSMUSG00000047910","Pcdhb16","protocadherin beta 16 [Source:MGI Symbol;Acc:MGI:2136752]","GO"
"GO:0045202","ENSMUSG00000047945","Marcksl1","MARCKS-like 1 [Source:MGI Symbol;Acc:MGI:97143]","GO"
"GO:0045202","ENSMUSG00000047959","Kcna3","potassium voltage-gated channel, shaker-related subfamily, member 3 [Source:MGI Symbol;Acc:MGI:96660]","GO"
"GO:0045202","ENSMUSG00000047969","Olfr1093","olfactory receptor 1093 [Source:MGI Symbol;Acc:MGI:3030927]","GO"
"GO:0045202","ENSMUSG00000047976","Kcna1","potassium voltage-gated channel, shaker-related subfamily, member 1 [Source:MGI Symbol;Acc:MGI:96654]","GO"
"GO:0045202","ENSMUSG00000048076","Arf1","ADP-ribosylation factor 1 [Source:MGI Symbol;Acc:MGI:99431]","GO"
"GO:0045202","ENSMUSG00000048120","Entpd1","ectonucleoside triphosphate diphosphohydrolase 1 [Source:MGI Symbol;Acc:MGI:102805]","GO"
"GO:0045202","ENSMUSG00000048277","Syngr2","synaptogyrin 2 [Source:MGI Symbol;Acc:MGI:1328324]","GO"
"GO:0045202","ENSMUSG00000048304","Slitrk3","SLIT and NTRK-like family, member 3 [Source:MGI Symbol;Acc:MGI:2679447]","GO"
"GO:0045202","ENSMUSG00000048330","Ric3","RIC3 acetylcholine receptor chaperone [Source:MGI Symbol;Acc:MGI:2443887]","GO"
"GO:0045202","ENSMUSG00000048376","F2r","coagulation factor II (thrombin) receptor [Source:MGI Symbol;Acc:MGI:101802]","GO"
"GO:0045202","ENSMUSG00000048482","Bdnf","brain derived neurotrophic factor [Source:MGI Symbol;Acc:MGI:88145]","GO"
"GO:0045202","ENSMUSG00000048758","Rpl29","ribosomal protein L29 [Source:MGI Symbol;Acc:MGI:99687]","GO"
"GO:0045202","ENSMUSG00000048895","Cdk5r1","cyclin-dependent kinase 5, regulatory subunit 1 (p35) [Source:MGI Symbol;Acc:MGI:101764]","GO"
"GO:0045202","ENSMUSG00000048915","Efna5","ephrin A5 [Source:MGI Symbol;Acc:MGI:107444]","GO"
